projects,Scripts,link,expectedCategory,,
masakari-monitors,/masakarimonitors/introspectiveinstancemonitor/qemu_utils.py,https://github.com/openstack/masakari-monitors/blob/master./masakarimonitors/introspectiveinstancemonitor/qemu_utils.py,Conf-Reader,,
masakari-monitors,/masakarimonitors/introspectiveinstancemonitor/scheduler.py,https://github.com/openstack/masakari-monitors/blob/master./masakarimonitors/introspectiveinstancemonitor/scheduler.py,Conf-Reader,,
masakari-monitors,/etc/masakarimonitors/masakarimonitors-config-generator.conf,https://github.com/openstack/masakari-monitors/blob/master./etc/masakarimonitors/masakarimonitors-config-generator.conf,Conf-Externals,,
mistral,/mistral/cmd/launch.py,https://github.com/openstack/mistral/blob/master/mistral/cmd/launch.py,Conf-Writer,,
mistral,/mistral/config.py,https://github.com/openstack/mistral/blob/master/mistral/config.py,Conf-Writer,,
mistral,/mistral/rpc/kombu/kombu_server.py,https://github.com/openstack/mistral/blob/master/mistral/rpc/kombu/kombu_server.py,Conf-Writer,,
mistral,/tools/sync_db.py,https://github.com/openstack/mistral/blob/master/tools/sync_db.py,Conf-Writer,,
mistral,/mistral/actions/adhoc.py,https://github.com/openstack/mistral/blob/master/mistral/actions/adhoc.py,Conf-Reader,,
mistral,/mistral/actions/legacy.py,https://github.com/openstack/mistral/blob/master/mistral/actions/legacy.py,Conf-Reader,,
mistral,/mistral/api/access_control.py,https://github.com/openstack/mistral/blob/master/mistral/api/access_control.py,Conf-Reader,,
mistral,/mistral/api/controllers/v2/member.py,https://github.com/openstack/mistral/blob/master/mistral/api/controllers/v2/member.py,Conf-Reader,,
mistral,/mistral/auth/keycloak.py,https://github.com/openstack/mistral/blob/master/mistral/auth/keycloak.py,Conf-Reader,,
mistral,/mistral/auth/keystone.py,https://github.com/openstack/mistral/blob/master/mistral/auth/keystone.py,Conf-Reader,,
mistral,/mistral/context.py,https://github.com/openstack/mistral/blob/master/mistral/context.py,Conf-Reader,,
mistral,/mistral/db/sqlalchemy/migration/alembic_migrations/versions/027_add_last_heartbeat_to_action_execution.py,https://github.com/openstack/mistral/blob/master/mistral/db/sqlalchemy/migration/alembic_migrations/versions/027_add_last_heartbeat_to_action_execution.py,Conf-Reader,,
mistral,/mistral/db/sqlalchemy/migration/cli.py,https://github.com/openstack/mistral/blob/master/mistral/db/sqlalchemy/migration/cli.py,Conf-Reader,,
mistral,/mistral/db/v2/api.py,https://github.com/openstack/mistral/blob/master/mistral/db/v2/api.py,Conf-Reader,,
mistral,/mistral/db/v2/sqlalchemy/api.py,https://github.com/openstack/mistral/blob/master/mistral/db/v2/sqlalchemy/api.py,Conf-Reader,,
mistral,/mistral/db/v2/sqlalchemy/models.py,https://github.com/openstack/mistral/blob/master/mistral/db/v2/sqlalchemy/models.py,Conf-Reader,,
mistral,/mistral/engine/actions.py,https://github.com/openstack/mistral/blob/master/mistral/engine/actions.py,Conf-Reader,,
mistral,/mistral/engine/workflow_handler.py,https://github.com/openstack/mistral/blob/master/mistral/engine/workflow_handler.py,Conf-Reader,,
mistral,/mistral/event_engine/default_event_engine.py,https://github.com/openstack/mistral/blob/master/mistral/event_engine/default_event_engine.py,Conf-Reader,,
mistral,/mistral/messaging.py,https://github.com/openstack/mistral/blob/master/mistral/messaging.py,Conf-Reader,,
mistral,/mistral/scheduler/base.py,https://github.com/openstack/mistral/blob/master/mistral/scheduler/base.py,Conf-Reader,,
mistral,/mistral/scheduler/default_scheduler.py,https://github.com/openstack/mistral/blob/master/mistral/scheduler/default_scheduler.py,Conf-Reader,,
mistral,/mistral/scheduler/scheduler_server.py,https://github.com/openstack/mistral/blob/master/mistral/scheduler/scheduler_server.py,Conf-Reader,,
mistral,/mistral/services/action_heartbeat_checker.py,https://github.com/openstack/mistral/blob/master/mistral/services/action_heartbeat_checker.py,Conf-Reader,,
mistral,/mistral/services/action_heartbeat_sender.py,https://github.com/openstack/mistral/blob/master/mistral/services/action_heartbeat_sender.py,Conf-Reader,,
mistral,/mistral/services/expiration_policy.py,https://github.com/openstack/mistral/blob/master./mistral/services/expiration_policy.py,Conf-Reader,,
mistral,/mistral/services/periodic.py,https://github.com/openstack/mistral/blob/master./mistral/services/periodic.py,Conf-Reader,,
mistral,/mistral/services/security.py,https://github.com/openstack/mistral/blob/master./mistral/services/security.py,Conf-Reader,,
mistral,/mistral/utils/openstack/keystone.py,https://github.com/openstack/mistral/blob/master./mistral/utils/openstack/keystone.py,Conf-Reader,,
mistral,/mistral/workflow/data_flow.py,https://github.com/openstack/mistral/blob/master./mistral/workflow/data_flow.py,Conf-Reader,,
monasca-api,/monasca_api/conf/cassandra.py,https://github.com/openstack/monasca-api/blob/master./monasca_api/conf/cassandra.py,Conf-Writer,,
monasca-api,/monasca_api/conf/dispatcher.py,https://github.com/openstack/monasca-api/blob/master./monasca_api/conf/dispatcher.py,Conf-Writer,,
monasca-api,/monasca_api/conf/global.py,https://github.com/openstack/monasca-api/blob/master./monasca_api/conf/global.py,Conf-Writer,,
monasca-api,/monasca_api/conf/influxdb.py,https://github.com/openstack/monasca-api/blob/master./monasca_api/conf/influxdb.py,Conf-Writer,,
monasca-api,/monasca_api/conf/kafka.py,https://github.com/openstack/monasca-api/blob/master./monasca_api/conf/kafka.py,Conf-Writer,,
monasca-api,/monasca_api/conf/log_publisher.py,https://github.com/openstack/monasca-api/blob/master./monasca_api/conf/log_publisher.py,Conf-Writer,,
monasca-api,/monasca_api/conf/messaging.py,https://github.com/openstack/monasca-api/blob/master./monasca_api/conf/messaging.py,Conf-Writer,,
monasca-api,/monasca_api/conf/repositories.py,https://github.com/openstack/monasca-api/blob/master./monasca_api/conf/repositories.py,Conf-Writer,,
monasca-api,/monasca_api/conf/security.py,https://github.com/openstack/monasca-api/blob/master./monasca_api/conf/security.py,Conf-Writer,,
monasca-notification,/monasca_notification/conf/database.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/conf/database.py,Conf-Writer,,
monasca-notification,/monasca_notification/conf/kafka.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/conf/kafka.py,Conf-Writer,,
monasca-notification,/monasca_notification/conf/keystone.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/conf/keystone.py,Conf-Writer,,
monasca-notification,/monasca_notification/conf/notifiers.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/conf/notifiers.py,Conf-Writer,,
monasca-notification,/monasca_notification/conf/processors.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/conf/processors.py,Conf-Writer,,
monasca-notification,/monasca_notification/conf/queues.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/conf/queues.py,Conf-Writer,,
monasca-notification,/monasca_notification/conf/retry.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/conf/retry.py,Conf-Writer,,
monasca-notification,/monasca_notification/conf/statsd.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/conf/statsd.py,Conf-Writer,,
monasca-notification,/monasca_notification/conf/zookeeper.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/conf/zookeeper.py,Conf-Writer,,
monasca-notification,/monasca_notification/plugins/email_notifier.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/plugins/email_notifier.py,Conf-Writer,,
monasca-notification,/monasca_notification/plugins/hipchat_notifier.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/plugins/hipchat_notifier.py,Conf-Writer,,
monasca-notification,/monasca_notification/plugins/jira_notifier.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/plugins/jira_notifier.py,Conf-Writer,,
monasca-notification,/monasca_notification/plugins/pagerduty_notifier.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/plugins/pagerduty_notifier.py,Conf-Writer,,
monasca-notification,/monasca_notification/plugins/slack_notifier.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/plugins/slack_notifier.py,Conf-Writer,,
monasca-notification,/monasca_notification/plugins/webhook_notifier.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/plugins/webhook_notifier.py,Conf-Writer,,
monasca-notification,/monasca_notification/common/repositories/orm/orm_repo.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/common/repositories/orm/orm_repo.py,Conf-Reader,,
monasca-notification,/monasca_notification/common/utils.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/common/utils.py,Conf-Reader,,
monasca-notification,/monasca_notification/notification_engine.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/notification_engine.py,Conf-Reader,,
monasca-notification,/monasca_notification/periodic_engine.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/periodic_engine.py,Conf-Reader,,
monasca-notification,/monasca_notification/processors/alarm_processor.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/processors/alarm_processor.py,Conf-Reader,,
monasca-notification,/monasca_notification/retry_engine.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/retry_engine.py,Conf-Reader,,
monasca-notification,/monasca_notification/types/notifiers.py,https://github.com/openstack/monasca-notification/blob/master./monasca_notification/types/notifiers.py,Conf-Reader,,
monasca-persister,/monasca_persister/conf/cassandra.py,https://github.com/openstack/monasca-persister/blob/master./monasca_notification/types/notifiers.py,Conf-Writer,,
monasca-persister,/monasca_persister/conf/elasticsearch.py,https://github.com/openstack/monasca-persister/blob/master./monasca_persister/conf/elasticsearch.py,Conf-Writer,,
monasca-persister,/monasca_persister/conf/influxdb.py,https://github.com/openstack/monasca-persister/blob/master./monasca_persister/conf/influxdb.py,Conf-Writer,,
monasca-persister,/monasca_persister/conf/kafka_alarm_history.py,https://github.com/openstack/monasca-persister/blob/master./monasca_persister/conf/kafka_alarm_history.py,Conf-Writer,,
monasca-persister,/monasca_persister/conf/kafka_common.py,https://github.com/openstack/monasca-persister/blob/master./monasca_persister/conf/kafka_common.py,Conf-Writer,,
monasca-persister,/monasca_persister/conf/kafka_events.py,https://github.com/openstack/monasca-persister/blob/master./monasca_persister/conf/kafka_events.py,Conf-Writer,,
monasca-persister,/monasca_persister/conf/kafka_metrics.py,https://github.com/openstack/monasca-persister/blob/master./monasca_persister/conf/kafka_metrics.py,Conf-Writer,,
monasca-persister,/monasca_persister/conf/repositories.py,https://github.com/openstack/monasca-persister/blob/master./monasca_persister/conf/repositories.py,Conf-Writer,,
monasca-persister,/monasca_persister/conf/zookeeper.py,https://github.com/openstack/monasca-persister/blob/master./monasca_persister/conf/zookeeper.py,Conf-Writer,,
monasca-persister,/monasca_persister/tools/influxdb/db-per-tenant/migrate-to-db-per-tenant.py,https://github.com/openstack/monasca-persister/blob/master./monasca_persister/tools/influxdb/db-per-tenant/migrate-to-db-per-tenant.py,Conf-Writer,,
murano,/murano/api/middleware/context.py,https://github.com/openstack/murano/blob/master./murano/api/middleware/context.py,Conf-Writer,,
murano,/murano/common/cf_config.py,https://github.com/openstack/murano/blob/master./murano/common/cf_config.py,Conf-Writer,,
murano,/murano/common/config.py,https://github.com/openstack/murano/blob/master./murano/common/config.py,Conf-Writer,,
murano,/murano/common/wsgi.py,https://github.com/openstack/murano/blob/master./murano/common/wsgi.py,Conf-Writer,,
murano,/murano/api/middleware/ext_context.py,https://github.com/openstack/murano/blob/master./murano/api/middleware/ext_context.py,Conf-Reader,,
murano,/murano/api/v1/catalog.py,https://github.com/openstack/murano/blob/master./murano/api/v1/catalog.py,Conf-Reader,,
murano,/murano/dsl/yaql_integration.py,https://github.com/openstack/murano/blob/master./murano/dsl/yaql_integration.py,Conf-Reader,,
murano,/murano/engine/murano_package.py,https://github.com/openstack/murano/blob/master./murano/engine/package_loader.py,Conf-Reader,,
murano,/murano/engine/package_loader.py,https://github.com/openstack/murano/blob/master./murano/engine/package_loader.py,Conf-Reader,,
murano,/murano/engine/system/agent.py,https://github.com/openstack/murano/blob/master./murano/engine/system/agent.py,Conf-Reader,,
murano,/murano/engine/system/agent_listener.py,https://github.com/openstack/murano/blob/master./murano/engine/system/agent_listener.py,Conf-Reader,,
murano,/murano/engine/system/common.py,https://github.com/openstack/murano/blob/master./murano/engine/system/common.py,Conf-Reader,,
murano,/murano/engine/system/heat_stack.py,https://github.com/openstack/murano/blob/master./murano/engine/system/heat_stack.py,Conf-Reader,,
murano,/murano/engine/system/instance_reporter.py,https://github.com/openstack/murano/blob/master./murano/engine/system/instance_reporter.py,Conf-Reader,,
murano,/murano/engine/system/metadef_browser.py,https://github.com/openstack/murano/blob/master./murano/engine/system/metadef_browser.py,Conf-Reader,,
murano,/murano/engine/system/net_explorer.py,https://github.com/openstack/murano/blob/master./murano/engine/system/net_explorer.py,Conf-Reader,,
murano,/murano/engine/system/status_reporter.py,https://github.com/openstack/murano/blob/master./murano/engine/system/status_reporter.py,Conf-Reader,,
murano,/murano/engine/system/workflowclient.py,https://github.com/openstack/murano/blob/master./murano/engine/system/workflowclient.py,Conf-Reader,,
murano-agent,/muranoagent/common/config.py,https://github.com/openstack/murano-agent/blob/master./muranoagent/common/config.py,Conf-Writer,,
networking-bagpipe,/networking_bagpipe/bagpipe_bgp/api/config.py,https://github.com/openstack/networking-bagpipe/blob/master./networking_bagpipe/bagpipe_bgp/api/config.py,Conf-Writer,,
networking-baremetal,/networking_baremetal/ironic_client.py,https://github.com/openstack/networking-baremetal/blob/master./networking_baremetal/ironic_client.py,Conf-Writer,,
networking-baremetal,/networking_baremetal/agent/ironic_neutron_agent.py,https://github.com/openstack/networking-baremetal/blob/master./networking_baremetal/agent/ironic_neutron_agent.py,Conf-Reader,,
networking-generic-switch,/devstack/exercise.py,https://github.com/openstack/networking-generic-switch/blob/master./devstack/exercise.py,Conf-Writer,,
networking-generic-switch,/networking_generic_switch/config.py,https://github.com/openstack/networking-generic-switch/blob/master./networking_generic_switch/config.py,Conf-Writer,,
networking-hyperv,/networking_hyperv/neutron/config.py,https://github.com/openstack/networking-hyperv/blob/master./networking_hyperv/neutron/config.py,Conf-Writer,,
neutron-tempest-plugin,/neutron_tempest_plugin/config.py,https://github.com/openstack/neutron-tempest-plugin/blob/master./neutron_tempest_plugin/config.py,Conf-Writer,,
neutron-vpnaas,/neutron_vpnaas/services/vpn/device_drivers/ipsec.py,https://github.com/openstack/neutron-vpnaas/blob/master./neutron_vpnaas/services/vpn/device_drivers/ipsec.py,Conf-Writer,,
nova-powervm,/nova_powervm/conf/powervm.py,https://github.com/openstack/nova-powervm/blob/master./nova_powervm/conf/powervm.py,Conf-Writer,,
nova-powervm,/nova_powervm/virt/powervm/vif.py,https://github.com/openstack/nova-powervm/blob/master./nova_powervm/virt/powervm/vif.py,Conf-Reader,,
